VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,STATE,VEH_NO,NUMOCCS,MAKE,MODEL,BODY_TYP,REG_STAT,OWNER,ROLLOVER,J_KNIFE,TRAV_SP,HAZ_INV,HAZ_PLAC,HAZ_CNO,HAZ_REL,TOW_VEH,V_CONFIG,CARGO_BT,HIT_RUN,ROLINLOC,SPEC_USE,EMER_USE,IMPACT1,IMPACT2,UNDERIDE,DEFORMED,IMPACTS,TOWED,FIRE_EXP,VEH_CF1,VEH_CF2,VEH_MAN,AVOID,M_HARM,DEATHS,SEQ1,SEQ2,SEQ3,SEQ4,SEQ5,SEQ6,VIN_LNGT,BUS_USE,GVWR,UNITTYPE,MCARR_I1,ST_CASE,HAZ_ID,MAK_MOD,MOD_YEAR,VINA_MOD,SER_TR,VIN_BT,MCARR_I2,FLDCD_TR,MCARR_ID,WHLBS_SH,WHLBS_LG,MCYCL_DS,VIN_WGT,WGTCD_TR,DR_PRES,DR_DRINK,L_STATE,L_TYPE,L_STATUS,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,VIOLCHG1,VIOLCHG2,VIOLCHG3,SPEEDREL,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,LAST_MO,FIRST_MO,DR_CF1,DR_CF2,DR_CF3,DR_CF4,DR_WGT,DR_HGT,D_VISION1,D_VISION2,D_VISION3,LAST_YR,FIRST_YR,DR_ZIP,MONTH,DAY,HOUR,MINUTE,HARM_EV,MAN_COLL,VE_FORMS
1FTYR10D12PA,1,F,T,Y,R,1,0,D,1,2,P,A,48.0000,1.0000,1.0000,12.0000,471.0000,30.0000,48.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,0.0000,2.0000,2.0000,9.0000,0.0000,1.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,482742.0000,0.0000,12471.0000,2002.0000,RNG,RNG,PK,000000000,G,00000000000,1116.0000,1175.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,1.0000,28.0000,9.0000,25.0000,14.0000,5.0000,1.0000
1G8ZK5270YZ2,1,G,8,Z,K,5,2,7,0,Y,Z,2,48.0000,2.0000,0.0000,24.0000,1.0000,4.0000,48.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,3.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,8.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,482766.0000,0.0000,24001.0000,2000.0000,SL2,***,4D,000000000,*,00000000000,1024.0000,0.0000,,2425.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,23.0000,23.0000,30.0000,14.0000,1.0000,1.0000
1YVFP80C535M,1,Y,V,F,P,8,0,C,5,3,5,M,48.0000,3.0000,0.0000,41.0000,398.0000,9.0000,48.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,482766.0000,0.0000,41398.0000,2003.0000,M6I,***,4D,000000000,*,00000000000,1053.0000,0.0000,,3042.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,23.0000,23.0000,30.0000,14.0000,1.0000,1.0000
1FALP52U8VA1,1,F,A,L,P,5,2,U,8,V,A,1,48.0000,2.0000,0.0000,12.0000,17.0000,4.0000,48.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,482768.0000,0.0000,12017.0000,1997.0000,TAG,***,4D,000000000,*,00000000000,1085.0000,0.0000,,3329.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,27.0000,4.0000,41.0000,38.0000,0.0000,1.0000
1B3EJ46C2YN2,1,B,3,E,J,4,6,C,2,Y,N,2,48.0000,3.0000,0.0000,7.0000,43.0000,4.0000,48.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,99.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,482768.0000,0.0000,7043.0000,2000.0000,SSE,***,4D,000000000,*,00000000000,1080.0000,0.0000,,2937.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,11.0000,27.0000,4.0000,41.0000,38.0000,0.0000,1.0000
1G1JC52F7472,1,G,1,J,C,5,2,F,7,4,7,2,49.0000,15.0000,0.0000,20.0000,16.0000,4.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,490012.0000,0.0000,20016.0000,2004.0000,CAV,***,4D,000000000,*,00000000000,1041.0000,0.0000,,2676.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,12.0000,14.0000,30.0000,12.0000,1.0000,16.0000
1Y1SK52891Z4,1,Y,1,S,K,5,2,8,9,1,Z,4,49.0000,2.0000,0.0000,20.0000,32.0000,4.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,490025.0000,0.0000,20032.0000,2001.0000,P/L,***,4D,000000000,*,00000000000,971.0000,0.0000,,2403.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,2.0000,14.0000,12.0000,15.0000,8.0000,0.0000,1.0000
3D7KU28D53G8,3,D,7,K,U,2,8,D,5,3,G,8,49.0000,2.0000,0.0000,12.0000,422.0000,15.0000,16.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,490029.0000,0.0000,12422.0000,2000.0000,SQ2,RPC,CW,000000000,G,00000000000,1405.0000,1605.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,9.0000,6.0000,44.0000,38.0000,0.0000,1.0000
1G1JF524X274,1,G,1,J,F,5,2,4,X,2,7,4,49.0000,3.0000,0.0000,20.0000,16.0000,4.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,9.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,490029.0000,0.0000,20016.0000,2002.0000,CAS,***,4D,000000000,*,00000000000,1041.0000,0.0000,,2676.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,9.0000,6.0000,44.0000,38.0000,0.0000,1.0000
3GNEK18R0TG1,3,G,N,E,K,1,8,R,0,T,G,1,49.0000,4.0000,0.0000,20.0000,421.0000,15.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,490029.0000,0.0000,20421.0000,1996.0000,KTA,***,UT,000000000,*,00000000000,1115.0000,0.0000,,4741.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,9.0000,6.0000,44.0000,38.0000,0.0000,1.0000
1HGCM66574A0,1,H,G,C,M,6,6,5,7,4,A,0,49.0000,5.0000,0.0000,37.0000,32.0000,4.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,490029.0000,0.0000,37032.0000,2004.0000,UEX,***,4D,000000000,*,00000000000,1079.0000,0.0000,,0.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,9.0000,6.0000,44.0000,38.0000,0.0000,1.0000
4V4ND4JH0YN2,4,V,4,N,D,4,J,H,0,Y,N,2,49.0000,2.0000,0.0000,51.0000,890.0000,66.0000,6.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,58.0000,490086.0000,0.0000,51890.0000,2000.0000,VVN,VVN,DS,906999,D,58906999,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,4.0000,15.0000,14.0000,31.0000,14.0000,1.0000,1.0000
JHMED8369KS0,J,H,M,E,D,8,3,6,9,K,S,0,49.0000,2.0000,0.0000,37.0000,31.0000,2.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,490088.0000,0.0000,37031.0000,1989.0000,CHF,***,2H,000000000,*,00000000000,906.0000,0.0000,,1761.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,5.0000,0.0000,45.0000,14.0000,1.0000,1.0000
4V4NC9RJ31N3,4,V,4,N,C,9,R,J,3,1,N,3,49.0000,2.0000,1.0000,51.0000,881.0000,66.0000,41.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,1.0000,6.0000,3.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,3.0000,2.0000,57.0000,490174.0000,0.0000,51881.0000,2001.0000,VNL,VVN,DS,1727329,D,571727329,0.0000,0.0000,,,8.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,31.0000,17.0000,24.0000,14.0000,1.0000,1.0000
1FTRX17W03NA,1,F,T,R,X,1,7,W,0,3,N,A,49.0000,2.0000,0.0000,12.0000,481.0000,31.0000,49.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,490218.0000,0.0000,12481.0000,2003.0000,F15,COF,4C,000000000,G,00000000000,1385.0000,1571.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,22.0000,20.0000,35.0000,14.0000,1.0000,1.0000
1G1ND52J3Y62,1,G,1,N,D,5,2,J,3,Y,6,2,50.0000,2.0000,0.0000,20.0000,37.0000,4.0000,50.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,4.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,500048.0000,0.0000,20037.0000,2000.0000,MAL,***,4D,000000000,*,00000000000,1070.0000,0.0000,,3051.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,9.0000,17.0000,13.0000,44.0000,14.0000,1.0000,1.0000
1GCCS14H7381,1,G,C,C,S,1,4,H,7,3,8,1,50.0000,2.0000,1.0000,20.0000,471.0000,30.0000,50.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,6.0000,0.0000,6.0000,2.0000,9.0000,0.0000,5.0000,0.0000,99.0000,8.0000,12.0000,1.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,500050.0000,0.0000,20471.0000,2003.0000,S14,S,PK,000000000,G,00000000000,1083.0000,0.0000,,,1.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,9.0000,19.0000,12.0000,17.0000,14.0000,1.0000,1.0000
1GCEK19M7XR1,1,G,C,E,K,1,9,M,7,X,R,1,50.0000,2.0000,4.0000,20.0000,481.0000,31.0000,50.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.0000,0.0000,0.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,54.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,500068.0000,0.0000,20481.0000,1999.0000,GK1,GM4,3C,000000000,G,00000000000,1415.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,12.0000,27.0000,18.0000,39.0000,8.0000,0.0000,1.0000
1GKEK18K9PJ7,1,G,K,E,K,1,8,K,9,P,J,7,51.0000,2.0000,0.0000,23.0000,421.0000,15.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,9.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,2.0000,0.0000,510117.0000,0.0000,23421.0000,1993.0000,YUK,YUK,2W,000000000,G,00000000000,1115.0000,0.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,3.0000,3.0000,2.0000,16.0000,14.0000,3.0000,1.0000
1D4GP24R56B6,1,D,4,G,P,2,4,R,5,6,B,6,51.0000,3.0000,0.0000,7.0000,442.0000,20.0000,24.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510199.0000,0.0000,7442.0000,2006.0000,CAR,***,SV,000000000,*,00000000000,1193.0000,0.0000,,4095.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,4.0000,11.0000,1.0000,20.0000,14.0000,4.0000,2.0000
WBADT63441CF,W,B,A,D,T,6,3,4,4,1,C,F,51.0000,4.0000,0.0000,34.0000,35.0000,4.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510226.0000,0.0000,34035.0000,2001.0000,5IA,***,4D,000000000,*,00000000000,1114.0000,0.0000,,3549.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,4.0000,10.0000,23.0000,51.0000,12.0000,2.0000,3.0000
1B4HS28Z1XF6,1,B,4,H,S,2,8,Z,1,X,F,6,51.0000,2.0000,1.0000,7.0000,402.0000,14.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510270.0000,0.0000,7402.0000,1999.0000,DUR,***,UT,000000000,*,00000000000,1159.0000,0.0000,,4397.0000,,0.0000,0.0000,,,,,,,,,,,0.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,13.0000,3.0000,17.0000,14.0000,7.0000,1.0000
1FMCU041X8KE,1,F,M,C,U,0,4,1,X,8,K,E,51.0000,2.0000,0.0000,12.0000,402.0000,14.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510291.0000,0.0000,12402.0000,2008.0000,SPE,***,UT,000000000,*,00000000000,1031.0000,0.0000,,3387.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,26.0000,23.0000,30.0000,14.0000,5.0000,1.0000
999999999999,9,9,9,9,9,9,9,9,9,9,9,9,51.0000,2.0000,0.0000,12.0000,998.0000,92.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,2.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510293.0000,0.0000,12998.0000,1989.0000,999,999,99,000000000,9,00000000000,9999.0000,9999.0000,9999.0000,9999.0000,9.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,27.0000,0.0000,14.0000,38.0000,0.0000,1.0000
2MELM75W1PX6,2,M,E,L,M,7,5,W,1,P,X,6,51.0000,2.0000,0.0000,14.0000,6.0000,4.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.0000,7.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,12.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510332.0000,0.0000,14006.0000,1993.0000,MGL,***,4D,000000000,*,00000000000,1144.0000,0.0000,,3780.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,6.0000,14.0000,23.0000,50.0000,14.0000,7.0000,1.0000
1FTRW12859KC,1,F,T,R,W,1,2,8,5,9,K,C,51.0000,2.0000,0.0000,12.0000,481.0000,31.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510390.0000,0.0000,12481.0000,2009.0000,F1S,COF,CW,000000000,G,00000000000,1450.0000,1570.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,3.0000,20.0000,46.0000,14.0000,4.0000,1.0000
1FTPW14V59KC,1,F,T,P,W,1,4,V,5,9,K,C,51.0000,3.0000,0.0000,12.0000,481.0000,31.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510390.0000,0.0000,12481.0000,2009.0000,F1S,COF,CW,000000000,F,00000000000,1450.0000,1570.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,3.0000,20.0000,46.0000,14.0000,4.0000,1.0000
1FTRX12WX9FA,1,F,T,R,X,1,2,W,X,9,F,A,51.0000,4.0000,0.0000,12.0000,481.0000,31.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510390.0000,0.0000,12481.0000,2009.0000,F15,COF,4C,000000000,G,00000000000,1330.0000,1630.0000,,,2.0000,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,3.0000,20.0000,46.0000,14.0000,4.0000,1.0000
1FMCU03128KE,1,F,M,C,U,0,3,1,2,8,K,E,51.0000,5.0000,0.0000,12.0000,402.0000,14.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0000,8.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510390.0000,0.0000,12402.0000,2008.0000,SPE,***,UT,000000000,*,00000000000,1031.0000,0.0000,,3313.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,3.0000,20.0000,46.0000,14.0000,4.0000,1.0000
3FAHP07166R2,3,F,A,H,P,0,7,1,6,6,R,2,51.0000,6.0000,0.0000,12.0000,23.0000,4.0000,51.0000,6.0000,0.0000,0.0000,999.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.0000,0.0000,6.0000,2.0000,9.0000,0.0000,0.0000,0.0000,99.0000,8.0000,14.0000,0.0000,99.0000,99.0000,99.0000,99.0000,99.0000,99.0000,17.0000,0.0000,0.0000,3.0000,0.0000,510390.0000,0.0000,12023.0000,2006.0000,F/E,***,4D,000000000,*,00000000000,1074.0000,0.0000,,3101.0000,,0.0000,0.0000,,,,,,,,,,,9.0000,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,99.0000,99.0000,99.0000,,,,7.0000,3.0000,20.0000,46.0000,14.0000,4.0000,1.0000
